year,iso,crisisjst,tloans,tmort,money,ltrate,stir,hpnom,debtgdp,cpi,ca,rgdpmad,target_h1,target_h2,target_h3,tloans_lag1,tloans_lag2,tloans_lag3,tmort_lag1,tmort_lag2,tmort_lag3,money_lag1,money_lag2,money_lag3,ltrate_lag1,ltrate_lag2,ltrate_lag3,stir_lag1,stir_lag2,stir_lag3,hpnom_lag1,hpnom_lag2,hpnom_lag3,debtgdp_lag1,debtgdp_lag2,debtgdp_lag3,cpi_lag1,cpi_lag2,cpi_lag3,ca_lag1,ca_lag2,ca_lag3,rgdpmad_lag1,rgdpmad_lag2,rgdpmad_lag3,term_spread,term_spread_lag1,term_spread_lag2,term_spread_lag3,tloans_gr_lag1,tmort_gr_lag1,money_gr_lag1,hpnom_gr_lag1,rgdpmad_gr_lag1,tloans_gr_raw,tloans_gr_roll3_mean_lag1,tloans_gr_roll3_std_lag1,tloans_slope4,tloans_slope4_lag1,tloans_lag1_dm,tloans_lag2_dm,tloans_lag3_dm,tmort_lag1_dm,tmort_lag2_dm,tmort_lag3_dm,money_lag1_dm,money_lag2_dm,money_lag3_dm,ltrate_lag1_dm,ltrate_lag2_dm,ltrate_lag3_dm,stir_lag1_dm,stir_lag2_dm,stir_lag3_dm,hpnom_lag1_dm,hpnom_lag2_dm,hpnom_lag3_dm,debtgdp_lag1_dm,debtgdp_lag2_dm,debtgdp_lag3_dm,cpi_lag1_dm,cpi_lag2_dm,cpi_lag3_dm,ca_lag1_dm,ca_lag2_dm,ca_lag3_dm,rgdpmad_lag1_dm,rgdpmad_lag2_dm,rgdpmad_lag3_dm,term_spread_lag1_dm,term_spread_lag2_dm,term_spread_lag3_dm,tloans_gr_lag1_dm,tmort_gr_lag1_dm,money_gr_lag1_dm,hpnom_gr_lag1_dm,rgdpmad_gr_lag1_dm,tloans_gr_roll3_mean_lag1_dm,tloans_gr_roll3_std_lag1_dm,tloans_slope4_lag1_dm,credit_sent_neg,credit_sent_pos,credit_n_speeches,monetary_policy_sent_neg,monetary_policy_sent_pos,monetary_policy_n_speeches,corporate_sent_neg,corporate_sent_pos,corporate_n_speeches,credit_sent_neg_lag1,credit_sent_neg_lag2,credit_sent_neg_lag3,monetary_policy_sent_neg_lag1,monetary_policy_sent_neg_lag2,monetary_policy_sent_neg_lag3,corporate_sent_neg_lag1,corporate_sent_neg_lag2,corporate_sent_neg_lag3
2008,DNK,1.0,3473.11,2096.29,1064.7392,4.281666666666667,4.880833333333333,320.6643772288997,0.4217385360204591,143.38575812068527,47.975275,24788.599964993653,0,0,0,3228.84,2862.4,2521.81,1953.2841,1778.392,1615.658,986.3487,867.8161,781.4231,4.285833333333333,3.811666666666667,3.4041666666666672,4.3275,3.181489816017316,2.1994750833333336,335.8076872275789,321.1398758420288,264.1658961828028,0.3406389801234498,0.4102239437137638,0.4535869784682926,138.35236087649176,136.09834267307636,133.5816440509796,24.071912,53.05553100000001,67.569035,25060.28763084936,24748.725842375054,24016.885909203032,-0.5991666666666662,-0.0416666666666669,0.630176850649351,1.2046915833333336,0.128018446059251,0.0983428288026486,0.1365872331707144,0.0456742139140806,0.0125890031858062,0.0756525563360215,0.137828162162775,0.0114491299323203,322.0340000000001,345.0810000000002,1825.2753181818184,1528.303666666667,1247.09935,1030.4120590909092,896.2590047619047,770.2012549999998,511.2877602537955,411.4577869325477,341.31802627917506,-2.9724621212121223,-3.610753968253968,-4.219166666666666,-2.0331329954250297,-3.3305309498557003,-4.528172966666667,182.32039720944755,175.63604229170204,124.59516576409985,-0.2704121147422462,-0.2103903488258336,-0.1753786797748702,27.161062947018152,26.093094493298125,24.75521566476144,8.536321454545453,39.30660428571429,56.5111137,4347.40402382295,4228.025198936677,3670.994529052889,-0.939329125787092,-0.2802230183982679,0.3090063000000003,0.0578723247525251,0.0261400668995994,0.0800187121361064,-0.0118878746635988,-0.0044650845410118,0.0718243342075688,-0.0155940715028657,255.38667894736855,,,,,,,,,,,,,,,,0.176305,,
2009,DNK,0.0,3505.81,2213.239,1025.5548,3.5875,1.80916666666667,282.2150310394928,0.4178016060537078,144.8800479275552,56.91144,23275.489000110894,0,0,0,3473.11,3228.84,2862.4,2096.29,1953.2841,1778.392,1064.7392,986.3487,867.8161,4.281666666666667,4.285833333333333,3.811666666666667,4.880833333333333,4.3275,3.181489816017316,320.6643772288997,335.8076872275789,321.1398758420288,0.4217385360204591,0.3406389801234498,0.4102239437137638,143.38575812068527,138.35236087649176,136.09834267307636,47.975275,24.071912,53.05553100000001,24788.599964993653,25060.28763084936,24748.725842375054,1.77833333333333,-0.5991666666666662,-0.0416666666666669,0.630176850649351,0.0756525563360216,0.0732130569229534,0.0794754431166178,-0.045095185651353,-0.0108413626314989,0.0094151927235244,0.1129095861769156,0.0324569357150556,217.45000000000005,322.0340000000001,1990.1855217391303,1825.2753181818184,1528.303666666667,1128.6174347826086,1030.4120590909092,896.2590047619047,567.4483576340654,511.2877602537955,411.4577869325477,-2.847391304347825,-2.9724621212121223,-3.610753968253968,-1.3914025753340864,-2.0331329954250297,-3.3305309498557003,159.25011341905326,182.32039720944755,175.63604229170204,-0.1775555103781828,-0.2704121147422462,-0.2103903488258336,31.01354441090652,27.161062947018152,26.093094493298125,32.068540043478265,8.536321454545453,39.30660428571429,3886.698791714072,4347.40402382295,4228.025198936677,-1.4559887290137392,-0.939329125787092,-0.2802230183982679,0.0028758748132718,-0.0001778898391684,0.0192697078940051,-0.102116916289778,-0.0276924919700891,0.0434855518308727,0.0061563091133393,219.5703450000001,,,,,,,,,,,,,,,,,0.176305,
2010,DNK,0.0,3541.93,2281.1799,977.6977,2.9275,0.701866666666667,289.9947166820764,0.426,148.06524462114643,118.85107338,23512.631491157776,0,0,0,3505.81,3473.11,3228.84,2213.239,2096.29,1953.2841,1025.5548,1064.7392,986.3487,3.5875,4.281666666666667,4.285833333333333,1.80916666666667,4.880833333333333,4.3275,282.2150310394928,320.6643772288997,335.8076872275789,0.4178016060537078,0.4217385360204591,0.3406389801234498,144.8800479275552,143.38575812068527,138.35236087649176,56.91144,47.975275,24.071912,23275.489000110894,24788.599964993653,25060.28763084936,2.225633333333333,1.77833333333333,-0.5991666666666662,-0.0416666666666669,0.0094151927235243,0.0557885597889605,-0.0368018759899136,-0.1199052620739368,-0.0610405979772784,0.0103028971906635,0.0710287317062656,0.0594366700035398,97.19699999999987,217.45000000000005,1939.961125,1990.1855217391303,1825.2753181818184,1198.5407083333334,1128.6174347826086,1030.4120590909092,504.6202760659794,567.4483576340654,511.2877602537955,-3.422916666666667,-2.847391304347825,-2.9724621212121223,-4.405094134695163,-1.3914025753340864,-2.0331329954250297,114.16534583718573,159.25011341905326,182.32039720944755,-0.1740942940791763,-0.1775555103781828,-0.2704121147422462,31.21560320065537,31.01354441090652,27.161062947018152,39.668515875,32.068540043478265,8.536321454545453,2211.6420438432324,3886.698791714072,4347.40402382295,0.982177468028496,-1.4559887290137392,-0.939329125787092,-0.0634865268345849,-0.0175946526323279,-0.0978454245992222,-0.1724871267867194,-0.0766877059258647,-0.0003719186320895,0.032856211169399,104.5306142857143,,,,,,,,,,,,,,,,,,0.176305
2011,DNK,0.0,3527.31,2333.6001,947.4795,2.73058333333333,0.887733333333333,281.90463611147794,0.461,151.99758621817264,121.63380444,23715.906279706047,0,0,0,3541.93,3505.81,3473.11,2281.1799,2213.239,2096.29,977.6977,1025.5548,1064.7392,2.9275,3.5875,4.281666666666667,0.701866666666667,1.80916666666667,4.880833333333333,289.9947166820764,282.2150310394928,320.6643772288997,0.426,0.4178016060537078,0.4217385360204591,148.06524462114643,144.8800479275552,143.38575812068527,118.85107338,56.91144,47.975275,23512.631491157776,23275.489000110894,24788.599964993653,1.842849999999997,2.225633333333333,1.77833333333333,-0.5991666666666662,0.0103028971906634,0.0306974981011992,-0.0466645955925516,0.0275665176795451,0.0101885073626486,-0.0041276930938781,0.0317902154167365,0.0379884945476249,19.87199999999996,97.19699999999987,1898.48268,1939.961125,1990.1855217391303,1218.53998,1198.5407083333334,1128.6174347826086,436.5783650233401,504.6202760659794,567.4483576340654,-3.946,-3.422916666666667,-2.847391304347825,-5.336190369307359,-4.405094134695163,-1.3914025753340864,117.37841764628186,114.16534583718573,159.25011341905326,-0.1589321283697171,-0.1740942940791763,-0.1775555103781828,33.15217576622038,31.21560320065537,31.01354441090652,100.02140862,39.668515875,32.068540043478265,2360.318853136381,2211.6420438432324,3886.698791714072,1.3901903693073594,0.982177468028496,-1.4559887290137392,-0.0599535504160048,-0.0419526037937422,-0.1036312515102259,-0.017828383417124,-0.0022632795056933,-0.0395942645463104,0.0099795047930755,-20.473777272727432,,,,,,,,,,,,,,,,,,
2012,DNK,0.0,3519.09,2389.8689,1018.8917,1.40333333333333,0.0800866666666667,272.7711002509576,0.449,155.57601707146648,119.04402564,23685.473022240287,0,0,0,3527.31,3541.93,3505.81,2333.6001,2281.1799,2213.239,947.4795,977.6977,1025.5548,2.73058333333333,2.9275,3.5875,0.887733333333333,0.701866666666667,1.80916666666667,281.90463611147794,289.9947166820764,282.2150310394928,0.461,0.426,0.4178016060537078,151.99758621817264,148.06524462114643,144.8800479275552,121.63380444,118.85107338,56.91144,23715.906279706047,23512.631491157776,23275.489000110894,1.3232466666666634,1.842849999999997,2.225633333333333,1.77833333333333,-0.0041276930938781,0.0229794239375859,-0.0309075085274312,-0.0278973377969075,0.0086453440409133,-0.0023303877459026,0.0051967989401032,0.0080874358466747,2.522000000000409,19.87199999999996,1810.8441153846156,1898.48268,1939.961125,1224.0932576923078,1218.53998,1198.5407083333334,389.56868944551934,436.5783650233401,504.6202760659794,-3.99114743589744,-3.946,-3.422916666666667,-4.945085611513487,-5.336190369307359,-4.405094134695163,104.77378255082648,117.37841764628186,114.16534583718573,-0.117819354201651,-0.1589321283697171,-0.1740942940791763,35.80943367993041,33.15217576622038,31.21560320065537,98.95716242538462,100.02140862,39.668515875,2472.8121473332503,2360.318853136381,2211.6420438432324,0.9539381756160478,1.3901903693073594,0.982177468028496,-0.0719859986839062,-0.0479925738056058,-0.0837289143846965,-0.0725791035568918,-0.0037159116472009,-0.0645379200001807,-0.0203373666075861,-96.90861304347833,,,,,,,,,,,,,,,,,,
2013,DNK,0.0,3549.7399417579345,2386.37860014605,1023.7736,1.74583333333333,-0.0231016666666667,283.3870642927169,0.44,156.3892253137315,149.72363843,23812.608841195244,0,0,0,3519.09,3527.31,3541.93,2389.8689,2333.6001,2281.1799,1018.8917,947.4795,977.6977,1.40333333333333,2.73058333333333,2.9275,0.0800866666666667,0.887733333333333,0.701866666666667,272.7711002509576,281.90463611147794,289.9947166820764,0.449,0.461,0.426,155.57601707146648,151.99758621817264,148.06524462114643,119.04402564,121.63380444,118.85107338,23685.473022240287,23715.906279706047,23512.631491157776,1.7689349999999968,1.3232466666666634,1.842849999999997,2.225633333333333,-0.0023303877459026,0.0241124432588084,0.0753707072290217,-0.0323993815302438,-0.0012832424410363,0.0087096214526865,0.0012816054502942,0.0078641817837016,1.5209825273806117,2.522000000000409,1735.5558148148148,1810.8441153846156,1898.48268,1235.0252703703704,1224.0932576923078,1218.53998,446.55241946605554,389.56868944551934,436.5783650233401,-5.170577160493831,-3.99114743589744,-3.946,-5.56958095923521,-4.945085611513487,-5.336190369307359,91.7597362254607,104.77378255082648,117.37841764628186,-0.1254556744164047,-0.117819354201651,-0.1589321283697171,38.06158921174534,35.80943367993041,33.15217576622038,92.70230353555556,98.95716242538462,100.02140862,2350.793254781074,2472.8121473332503,2360.318853136381,0.3990037987413791,0.9539381756160478,1.3901903693073594,-0.0674200010788574,-0.0450136862610907,0.0257696442327062,-0.0742896433072707,-0.0135015784504121,-0.0658715966899825,-0.0197471260062558,-110.2207541666663,,,,0.23086,0.260494,1.0,,,,,,,,,,,,
2014,DNK,0.0,3567.7748507270217,2409.748902381541,1087.4353,1.32666666666667,0.0641158333333333,294.08091577546094,0.443,156.93975313731517,176.79916459999998,24091.598009098896,0,0,0,3549.7399417579345,3519.09,3527.31,2386.37860014605,2389.8689,2333.6001,1023.7736,1018.8917,947.4795,1.74583333333333,1.40333333333333,2.73058333333333,-0.0231016666666667,0.0800866666666667,0.887733333333333,283.3870642927169,272.7711002509576,281.90463611147794,0.44,0.449,0.461,156.3892253137315,155.57601707146648,151.99758621817264,149.72363843,119.04402564,121.63380444,23812.608841195244,23685.473022240287,23715.906279706047,1.2625508333333366,1.7689349999999968,1.3232466666666634,1.842849999999997,0.0087096214526864,-0.0014604566191685,0.0047913826366434,0.0389189471758272,0.0053676706745767,0.0050806282333335,0.0007505135376352,0.0069511240624115,15.204449393900267,1.5209825273806117,1704.221620329363,1735.5558148148148,1810.8441153846156,1187.4269251460498,1235.0252703703704,1224.0932576923078,435.48601877083934,446.55241946605554,389.56868944551934,-4.643413690476193,-5.170577160493831,-3.99114743589744,-5.473855686881571,-5.56958095923521,-4.945085611513487,99.0985668305964,91.7597362254607,104.77378255082648,-0.1299751146158188,-0.1254556744164047,-0.117819354201651,37.5154549821623,38.06158921174534,35.80943367993041,120.07111977071428,92.70230353555556,98.95716242538462,2393.972171779565,2350.793254781074,2472.8121473332503,0.8304419964053775,0.3990037987413791,0.9539381756160478,-0.0538829548032736,-0.0689194125738422,-0.04576411162755,-0.0002198463305599,-0.0063506068736726,-0.0638691656530268,-0.0199006788811514,-106.81294147261944,,,,,,,,,,,,,0.23086,,,,,
2015,DNK,0.0,3590.98465083291,2463.339910740465,1157.5873,0.69,-0.126008333333333,314.52504361011864,0.3979999999999999,157.2936638810475,167.8975522,24514.557239993457,0,0,0,3567.7748507270217,3549.7399417579345,3519.09,2409.748902381541,2386.37860014605,2389.8689,1087.4353,1023.7736,1018.8917,1.32666666666667,1.74583333333333,1.40333333333333,0.0641158333333333,-0.0231016666666667,0.0800866666666667,294.08091577546094,283.3870642927169,272.7711002509576,0.443,0.44,0.449,156.93975313731517,156.3892253137315,155.57601707146648,176.79916459999998,149.72363843,119.04402564,24091.598009098896,23812.608841195244,23685.473022240287,0.816008333333333,1.2625508333333366,1.7689349999999968,1.3232466666666634,0.0050806282333335,0.0097932080995284,0.0621833772623167,0.0377358490566037,0.0117160269907515,0.0065053993250607,0.0038199539800391,0.0056269374846287,23.37188614678161,15.204449393900267,1663.490266528472,1704.221620329363,1735.5558148148148,1169.8514713420227,1187.4269251460498,1235.0252703703704,484.1309595028795,435.48601877083934,446.55241946605554,-4.902462643678158,-4.643413690476193,-5.170577160493831,-5.197884542506345,-5.473855686881571,-5.56958095923521,106.37522635366471,99.0985668305964,91.7597362254607,-0.1224932141118251,-0.1299751146158188,-0.1254556744164047,36.77234642705072,37.5154549821623,38.06158921174534,143.0062625003448,120.07111977071428,92.70230353555556,2590.410575139096,2393.972171779565,2350.793254781074,0.295421898828187,0.8304419964053775,0.3990037987413791,-0.0555875567796524,-0.0552043402632223,0.01326231555625,-0.0013950927951205,0.0002245568308476,-0.0584342005568071,-0.0204878032781508,-89.02128454946057,,,,,,,,,,,,,,0.23086,,,,
2016,DNK,0.0,3645.955928917205,2505.259517479396,1221.8437,0.320833333,-0.440208333333333,329.3911069615107,0.372,157.32040380390728,163.86107166000002,25099.862459640422,0,0,0,3590.98465083291,3567.7748507270217,3549.7399417579345,2463.339910740465,2409.748902381541,2386.37860014605,1157.5873,1087.4353,1023.7736,0.69,1.32666666666667,1.74583333333333,-0.126008333333333,0.0641158333333333,-0.0231016666666667,314.52504361011864,294.08091577546094,283.3870642927169,0.3979999999999999,0.443,0.44,157.2936638810475,156.93975313731517,156.3892253137315,167.8975522,176.79916459999998,149.72363843,24514.557239993457,24091.598009098896,23812.608841195244,0.761041666333333,0.816008333333333,1.2625508333333366,1.7689349999999968,0.0065053993250608,0.0222392500338768,0.064511424265885,0.0695187165775401,0.0175562962130954,0.0153081350741903,0.0067652163370269,0.0018283945433919,31.18577615836974,23.37188614678161,1631.2503910834116,1663.490266528472,1704.221620329363,1184.4474306562115,1169.8514713420227,1187.4269251460498,538.1452608527836,484.1309595028795,435.48601877083934,-5.375713888888889,-4.902462643678158,-4.643413690476193,-5.214745891089466,-5.197884542506345,-5.473855686881571,123.2735133098669,106.37522635366471,99.0985668305964,-0.1634101069747642,-0.1224932141118251,-0.1299751146158188,35.90051228988138,36.77234642705072,37.5154549821623,129.33777468366668,143.0062625003448,120.07111977071428,2927.022786862355,2590.410575139096,2393.972171779565,-0.1609679977994227,0.295421898828187,0.8304419964053775,-0.0522459733851785,-0.0408547003887628,0.0151330413337408,0.0304358813739233,0.0060570827141967,-0.0534020024656476,-0.0235546389594537,-77.55676318363624,,,,,,,,,,,,,,,0.23086,,,
2017,DNK,0.0,3686.01250337661,2567.6912064871067,1285.1412,0.515,-0.435566666666667,344.0204896258828,0.359,158.9845707677688,175.6341664,25621.121158169743,0,0,0,3645.955928917205,3590.98465083291,3567.7748507270217,2505.259517479396,2463.339910740465,2409.748902381541,1221.8437,1157.5873,1087.4353,0.320833333,0.69,1.32666666666667,-0.440208333333333,-0.126008333333333,0.0641158333333333,329.3911069615107,314.52504361011864,294.08091577546094,0.372,0.3979999999999999,0.443,157.32040380390728,157.2936638810475,156.93975313731517,163.86107166000002,167.8975522,176.79916459999998,25099.862459640422,24514.557239993457,24091.598009098896,0.950566666666667,0.761041666333333,0.816008333333333,1.2625508333333366,0.0153081350741904,0.0170173862552043,0.0555089020067857,0.0472651181627998,0.0238758225945885,0.0109865767004213,0.0089647208775282,0.0055395551192098,40.96842360330611,31.18577615836974,1633.600688810177,1631.2503910834116,1663.490266528472,1188.1590557610714,1184.4474306562115,1169.8514713420227,585.0421363091452,538.1452608527836,484.1309595028795,-5.57147043044086,-5.375713888888889,-4.902462643678158,-5.360728281699482,-5.214745891089466,-5.197884542506345,134.16301171577936,123.2735133098669,106.37522635366471,-0.1841388132013847,-0.1634101069747642,-0.1224932141118251,34.76917117113207,35.90051228988138,36.77234642705072,121.1291078635484,129.33777468366668,143.0062625003448,3417.9079166105366,2927.022786862355,2590.410575139096,-0.2107421487413767,-0.1609679977994227,0.295421898828187,-0.0417017051898763,-0.0447147408211431,0.0056260843635168,0.0071677535800523,0.0121747063385499,-0.0493610495642619,-0.0190312494539994,-66.97298877263253,,,,0.094231,0.099604,1.0,0.090115,0.09561,1.0,,,,,,,,,
2018,DNK,0.0,3773.311323394056,2641.9618537182578,1325.9652,0.456666667,-0.490816666666667,360.22171512530304,0.34,160.11236633779592,164.0863983,25984.599086668277,0,0,0,3686.01250337661,3645.955928917205,3590.98465083291,2567.6912064871067,2505.259517479396,2463.339910740465,1285.1412,1221.8437,1157.5873,0.515,0.320833333,0.69,-0.435566666666667,-0.440208333333333,-0.126008333333333,344.0204896258828,329.3911069615107,314.52504361011864,0.359,0.372,0.3979999999999999,158.9845707677688,157.32040380390728,157.2936638810475,175.6341664,163.86107166000002,167.8975522,25621.121158169743,25099.862459640422,24514.557239993457,0.947483333666667,0.950566666666667,0.761041666333333,0.816008333333333,0.0109865767004214,0.0249202482106623,0.0518049076162525,0.044413411155273,0.0207673926248593,0.0236838100623573,0.0109333703665575,0.0044016090640493,58.70365921428434,40.96842360330611,1622.6072417442638,1633.600688810177,1631.2503910834116,1213.460774276249,1188.1590557610714,1184.4474306562115,630.0570695494845,585.0421363091452,538.1452608527836,-5.203195312489584,-5.57147043044086,-5.375713888888889,-5.188563856229709,-5.360728281699482,-5.214745891089466,144.59980026403335,134.16301171577936,123.2735133098669,-0.1913844752888416,-0.1841388132013847,-0.1634101069747642,35.34680153589571,34.76917117113207,35.90051228988138,129.11691798281248,121.1291078635484,129.33777468366668,3832.356992745776,3417.9079166105366,2927.022786862355,-0.0146314562598748,-0.2107421487413767,-0.1609679977994227,-0.0446780472671977,-0.0353694678714547,0.001740603380612,0.0040848287151044,0.0086735439062868,-0.0457470317564239,-0.01953482052736,-54.88092792174332,,,,,,,,,,,,,0.094231,,,0.090115,,
2019,DNK,0.0,3859.9512346877887,2735.349033836877,1392.4675,-0.181666667,-0.550208333333333,369.6606352813439,0.336,161.27791238715446,202.89821626000003,26420.26913823733,0,0,0,3773.311323394056,3686.01250337661,3645.955928917205,2641.9618537182578,2567.6912064871067,2505.259517479396,1325.9652,1285.1412,1221.8437,0.456666667,0.515,0.320833333,-0.490816666666667,-0.435566666666667,-0.440208333333333,360.22171512530304,344.0204896258828,329.3911069615107,0.34,0.359,0.372,160.11236633779592,158.9845707677688,157.32040380390728,164.0863983,175.6341664,163.86107166000002,25984.599086668277,25621.121158169743,25099.862459640422,0.3685416663333329,0.947483333666667,0.950566666666667,0.761041666333333,0.0236838100623573,0.0289250697449565,0.0317661592360433,0.0470937807135815,0.0141866519522946,0.0229612411667641,0.0166595072789896,0.0064555858671998,72.92847373291994,58.70365921428434,1660.7361453452168,1622.6072417442638,1633.600688810177,1250.9598828929682,1213.460774276249,1188.1590557610714,651.7884310782878,630.0570695494845,585.0421363091452,-5.1038560602626255,-5.203195312489584,-5.57147043044086,-5.086584648465172,-5.188563856229709,-5.360728281699482,156.4192136342405,144.59980026403335,134.16301171577936,-0.2045849457346342,-0.1913844752888416,-0.1841388132013847,35.4034819078654,35.34680153589571,34.76917117113207,113.65651600454548,129.11691798281248,121.1291078635484,4079.702891161098,3832.356992745776,3417.9079166105366,-0.0172714117974543,-0.0146314562598748,-0.2107421487413767,-0.0305846249281618,-0.0302593504661776,-0.0183525388552412,0.0066375473760659,0.0018217549866507,-0.0385451841421716,-0.0168506882233269,-35.31632804670696,,,,,,,,,,,,,,0.094231,,,0.090115,
